StudentID,student_name,gender,grade,school_name,reading_score,math_score
498,JamesJohnson,M,11th,HuangHighSchool,73,80
499,MaryCox,F,10th,HuangHighSchool,97,79
500,TinaAguirre,F,10th,HuangHighSchool,86,90
501,JillianMcdonald,F,9th,HuangHighSchool,64,70
502,MatthewBranch,M,10th,HuangHighSchool,71,89
503,ChristopherJordan,M,11th,HuangHighSchool,78,84
504,VictorMcguire,M,11th,HuangHighSchool,93,94
505,ErinArnold,F,10th,HuangHighSchool,96,78
506,NicholasWu,M,10th,HuangHighSchool,85,74
507,KristenWilson,F,12th,HuangHighSchool,72,89
508,MorganMoore,F,10th,HuangHighSchool,63,84
509,StephenSmith,M,9th,HuangHighSchool,90,90
510,JeremyRomero,M,10th,HuangHighSchool,76,58
511,JulieBush,F,9th,HuangHighSchool,96,97
512,BrittanyTaylor,F,11th,HuangHighSchool,81,58
513,JamesKim,M,10th,HuangHighSchool,89,70
514,AshleyRoberts,F,10th,HuangHighSchool,93,66
515,BrandonJohnson,M,10th,HuangHighSchool,80,74
516,DavidDavenport,M,12th,HuangHighSchool,89,61
517,MarkWashington,M,9th,HuangHighSchool,84,78
518,AliciaMarshall,F,9th,HuangHighSchool,97,84
519,BarbaraSantana,F,12th,HuangHighSchool,90,69
520,SamanthaParker,F,10th,HuangHighSchool,88,72
521,JosephWalters,M,11th,HuangHighSchool,82,76
522,MichaelZamora,M,11th,HuangHighSchool,96,94
523,KyleCobb,M,11th,HuangHighSchool,72,87
524,JillClark,F,10th,HuangHighSchool,76,92
525,SarahWarren,F,11th,HuangHighSchool,93,91
526,JenniferRobinson,F,10th,HuangHighSchool,89,85
527,PatriciaJohnson,F,11th,HuangHighSchool,79,68
528,HenryEvans,M,10th,HuangHighSchool,68,88
529,AlexanderRamsey,M,10th,HuangHighSchool,63,90
530,BrandonStephens,M,10th,HuangHighSchool,89,94
531,JeffHolland,M,9th,HuangHighSchool,72,79
532,SamuelSchultz,M,10th,HuangHighSchool,93,93
533,BrettJohnson,M,11th,HuangHighSchool,66,72
534,DanielSherman,M,12th,HuangHighSchool,64,63
535,JustinMccall,M,11th,HuangHighSchool,81,56
536,JonathanEvans,M,9th,HuangHighSchool,99,83
537,JacquelineKennedy,F,11th,HuangHighSchool,63,69
538,MartinStephenson,M,10th,HuangHighSchool,96,63
539,LindseyLane,F,9th,HuangHighSchool,90,81
540,JessicaHart,F,10th,HuangHighSchool,95,98
541,EdwardLucas,M,10th,HuangHighSchool,76,98
542,LisaOsborne,F,9th,HuangHighSchool,86,69
543,HannahBlack,F,9th,HuangHighSchool,80,94
544,AlexanderPaul,M,9th,HuangHighSchool,72,65
545,BrendaWong,F,12th,HuangHighSchool,63,78
546,ThomasDelgado,M,12th,HuangHighSchool,86,80
547,JeremySutton,M,9th,HuangHighSchool,74,95
548,PaulaDonaldson,F,9th,HuangHighSchool,64,85
549,ValerieThompson,F,9th,HuangHighSchool,97,94
550,JohnSchaefer,M,12th,HuangHighSchool,96,86
551,JesusManning,M,11th,HuangHighSchool,73,95
552,TyroneLawson,M,10th,HuangHighSchool,73,87
553,CarlMay,M,10th,HuangHighSchool,72,58
554,BrittanyRussell,F,12th,HuangHighSchool,67,55
555,PhilipEdwards,M,9th,HuangHighSchool,64,55
556,RobertAguilar,M,9th,HuangHighSchool,88,82
557,AaronRusso,M,10th,HuangHighSchool,92,60
558,TracyAndrade,M,9th,HuangHighSchool,96,77
559,AmySullivan,F,12th,HuangHighSchool,73,60
560,HowardBeck,M,10th,HuangHighSchool,79,65
561,XavierBellII,M,11th,HuangHighSchool,84,91
562,DawnSchultz,F,10th,HuangHighSchool,96,88
563,CalebLucas,M,12th,HuangHighSchool,74,68
564,BarbaraGonzalez,F,10th,HuangHighSchool,94,92
565,CharlesYang,M,10th,HuangHighSchool,79,70
566,DavidGallagher,M,12th,HuangHighSchool,77,79
567,BethanyVargas,F,11th,HuangHighSchool,91,87
568,JenniferSchultz,F,12th,HuangHighSchool,81,74
569,PaulaMarshall,F,9th,HuangHighSchool,76,66
570,JordanElliott,M,11th,HuangHighSchool,89,69
571,SamanthaMcmillan,F,12th,HuangHighSchool,77,56
572,JudithJohnson,F,9th,HuangHighSchool,77,56
573,GracePalmer,F,10th,HuangHighSchool,91,73
574,BrandonRamirez,M,10th,HuangHighSchool,93,96
575,CarolSmith,F,10th,HuangHighSchool,72,87
576,MatthewOdom,M,9th,HuangHighSchool,91,90
577,ErikaGray,F,10th,HuangHighSchool,79,62
578,DonnaKramer,F,11th,HuangHighSchool,85,86
579,JonathanSnyder,M,10th,HuangHighSchool,71,78
580,FrankHowe,M,11th,HuangHighSchool,80,89
581,AmyBeck,F,9th,HuangHighSchool,83,83
582,LoriHolmes,F,9th,HuangHighSchool,72,94
583,RebekahHampton,F,11th,HuangHighSchool,77,81
584,PerryBishop,M,9th,HuangHighSchool,85,73
585,AndrewHansonMD,M,12th,HuangHighSchool,73,73
586,JodyHughes,F,11th,HuangHighSchool,96,76
587,AnnaGarcia,F,11th,HuangHighSchool,78,97
588,ColleenWalker,F,11th,HuangHighSchool,90,74
589,DannyBridges,M,11th,HuangHighSchool,83,66
590,KristinaFord,F,10th,HuangHighSchool,92,75
591,SabrinaDavidson,F,9th,HuangHighSchool,93,68
592,AlexanderFreeman,M,9th,HuangHighSchool,73,86
593,JackDavis,M,9th,HuangHighSchool,63,93
594,VictorRivera,M,11th,HuangHighSchool,79,87
595,ElizabethPena,F,11th,HuangHighSchool,93,56
596,NeilCastro,M,12th,HuangHighSchool,69,92
597,MichaelBriggs,M,10th,HuangHighSchool,85,90
598,AnnaAndersen,F,9th,HuangHighSchool,77,81
599,ElizabethOconnor,F,9th,HuangHighSchool,77,59
600,ZacharyBrooks,M,11th,HuangHighSchool,91,72
601,ScottJackson,M,12th,HuangHighSchool,74,74
602,MaryFuentes,F,12th,HuangHighSchool,69,81
603,DeniseReyes,F,11th,HuangHighSchool,75,61
604,JaniceCollier,F,9th,HuangHighSchool,91,85
605,TinaBarber,F,10th,HuangHighSchool,96,80
606,KeithRojas,M,12th,HuangHighSchool,78,96
607,MichelleDecker,F,11th,HuangHighSchool,82,57
608,JamesSmith,M,9th,HuangHighSchool,65,60
609,AlexandraThompson,F,10th,HuangHighSchool,70,71
610,JacquelineCampbell,F,11th,HuangHighSchool,78,92
611,AustinClark,M,10th,HuangHighSchool,71,85
612,BrookeThomas,F,10th,HuangHighSchool,86,95
613,MollySmith,F,9th,HuangHighSchool,96,72
614,PamelaBeck,F,9th,HuangHighSchool,82,67
615,TimothyMorris,M,12th,HuangHighSchool,72,85
616,LaurenWhite,F,10th,HuangHighSchool,94,71
617,JessicaBeltran,F,11th,HuangHighSchool,82,72
618,AlexandraJones,F,9th,HuangHighSchool,75,76
619,EvelynRice,F,9th,HuangHighSchool,87,75
620,StephenEllis,M,9th,HuangHighSchool,72,93
621,CarolineSmith,F,12th,HuangHighSchool,79,96
622,FredCase,M,10th,HuangHighSchool,70,68
623,CrystalAnderson,F,11th,HuangHighSchool,68,91
624,JordanGross,F,9th,HuangHighSchool,90,97
625,MarieHarris,F,12th,HuangHighSchool,78,79
626,CharlesHayes,M,11th,HuangHighSchool,63,78
627,BeverlySheppard,F,11th,HuangHighSchool,82,78
628,DeniseSolis,F,12th,HuangHighSchool,96,82
629,AlexanderMyers,M,11th,HuangHighSchool,75,66
630,SallyRobertson,F,12th,HuangHighSchool,63,93
631,StevenMorris,M,12th,HuangHighSchool,73,57
632,NinaFlores,F,10th,HuangHighSchool,79,62
633,MiguelPatterson,M,9th,HuangHighSchool,82,80
634,JohnSimpson,M,10th,HuangHighSchool,86,72
635,CharlesCruz,M,11th,HuangHighSchool,76,58
636,MonicaDavis,F,9th,HuangHighSchool,86,84
637,JamesFields,M,12th,HuangHighSchool,95,88
638,KevinFrederick,M,9th,HuangHighSchool,93,74
639,JeremySoto,M,11th,HuangHighSchool,87,61
640,RonaldHarris,M,9th,HuangHighSchool,92,75
641,CarolStewart,F,10th,HuangHighSchool,88,73
642,AlbertDurham,M,9th,HuangHighSchool,65,71
643,JamesSanchez,M,12th,HuangHighSchool,91,84
644,JohnAdams,M,11th,HuangHighSchool,81,61
645,CodyWilliams,M,10th,HuangHighSchool,72,98
646,ErnestLove,M,9th,HuangHighSchool,87,93
647,TommySmith,M,9th,HuangHighSchool,70,98
648,JaredAnderson,M,11th,HuangHighSchool,73,86
649,JenniferYang,F,9th,HuangHighSchool,87,55
650,JoeMercado,M,9th,HuangHighSchool,65,57
651,MrRobertoWrightMD,M,11th,HuangHighSchool,73,97
652,MichaelSmith,M,10th,HuangHighSchool,88,66
653,WilliamPark,M,10th,HuangHighSchool,65,70
654,BenjaminWilliams,M,11th,HuangHighSchool,72,96
655,DeanPerez,M,11th,HuangHighSchool,92,94
656,MrDaleMiller,M,10th,HuangHighSchool,94,87
657,MarissaRussell,F,9th,HuangHighSchool,74,68
658,MaryGonzalezDDS,F,12th,HuangHighSchool,66,71
659,AprilJackson,F,10th,HuangHighSchool,93,55
660,WilliamHayes,M,9th,HuangHighSchool,95,81
661,MeghanHolloway,F,11th,HuangHighSchool,92,97
662,AmyColeman,F,12th,HuangHighSchool,90,76
663,JamesGreen,M,10th,HuangHighSchool,84,58
664,MichaelTran,M,10th,HuangHighSchool,81,67
665,JosephCortez,M,11th,HuangHighSchool,86,97
666,AnitaMoss,F,10th,HuangHighSchool,97,81
667,BenjaminStokes,M,11th,HuangHighSchool,69,91
668,MichaelLi,M,11th,HuangHighSchool,75,89
669,AlexanderRosales,M,11th,HuangHighSchool,90,55
670,KatieDawson,F,10th,HuangHighSchool,94,83
671,ShellyErickson,F,10th,HuangHighSchool,92,59
672,KathrynTurner,F,11th,HuangHighSchool,81,80
673,JacobLee,M,10th,HuangHighSchool,76,64
674,RyanSmith,M,10th,HuangHighSchool,87,98
675,JoshuaFernandez,M,11th,HuangHighSchool,98,78
676,MiaRoach,F,9th,HuangHighSchool,86,80
677,WilliamRodriguez,M,11th,HuangHighSchool,75,99
678,WandaCruz,F,10th,HuangHighSchool,74,77
679,PamelaHall,F,11th,HuangHighSchool,95,98
680,DavidSmith,M,9th,HuangHighSchool,76,93
681,JasonBrown,M,9th,HuangHighSchool,98,85
682,ChelseaAlexander,F,12th,HuangHighSchool,77,73
683,KimberlyTate,F,9th,HuangHighSchool,72,88
684,DanielWilliams,M,10th,HuangHighSchool,81,78
685,TerriJacobson,F,11th,HuangHighSchool,69,77
686,PaulHarris,M,10th,HuangHighSchool,74,67
687,JessicaThompson,F,10th,HuangHighSchool,84,92
688,NancyHawkins,F,9th,HuangHighSchool,82,61
689,DeborahPhillips,F,12th,HuangHighSchool,76,68
690,MarkMendoza,M,9th,HuangHighSchool,75,68
691,StephenWilliamson,M,9th,HuangHighSchool,71,94
692,JenniferStrong,F,12th,HuangHighSchool,88,87
693,MatthewMoore,M,12th,HuangHighSchool,75,90
694,RaymondParker,M,9th,HuangHighSchool,98,73
695,LeeEvans,M,10th,HuangHighSchool,93,95
696,CurtisRodriguez,M,10th,HuangHighSchool,77,90
697,SaraMorris,F,11th,HuangHighSchool,67,57
698,DawnPalmer,F,9th,HuangHighSchool,89,86
699,BriannaBenson,F,11th,HuangHighSchool,95,95
700,LuisWatts,M,11th,HuangHighSchool,83,99
701,MrsCindyBrown,F,12th,HuangHighSchool,94,63
702,SummerSandoval,F,9th,HuangHighSchool,84,65
703,AshleySmith,F,12th,HuangHighSchool,87,64
704,RandyWallace,M,10th,HuangHighSchool,93,87
705,AngelaSimmons,F,11th,HuangHighSchool,80,99
706,SandraHaley,F,11th,HuangHighSchool,81,84
707,GeorgeMorgan,M,10th,HuangHighSchool,72,99
708,MelissaAli,F,11th,HuangHighSchool,64,69
709,MatthewOliver,M,9th,HuangHighSchool,92,95
710,MichaelKirk,M,9th,HuangHighSchool,96,56
711,TerryKhan,M,9th,HuangHighSchool,89,85
712,KristieElliott,F,9th,HuangHighSchool,63,58
713,JoelCampbell,M,9th,HuangHighSchool,69,73
714,AnthonyHenderson,M,10th,HuangHighSchool,83,74
715,BrentChristensen,M,9th,HuangHighSchool,63,71
716,HeidiHayes,F,10th,HuangHighSchool,97,57
717,RyanMcbride,M,10th,HuangHighSchool,85,83
718,KyleMurillo,M,10th,HuangHighSchool,97,76
719,AngelaPowell,F,11th,HuangHighSchool,70,56
720,JeanetteSimmons,F,11th,HuangHighSchool,96,96
721,AdamVance,M,10th,HuangHighSchool,72,73
722,KristenMurray,F,9th,HuangHighSchool,93,59
723,JessicaBurnett,F,11th,HuangHighSchool,82,58
724,AlexWalker,M,11th,HuangHighSchool,73,64
725,RobertPhillips,M,9th,HuangHighSchool,84,63
726,ElizabethMartinez,F,9th,HuangHighSchool,78,99
727,KristinaYoung,F,9th,HuangHighSchool,95,83
728,SarahMorgan,F,10th,HuangHighSchool,80,57
729,CherylHarding,F,12th,HuangHighSchool,84,62
730,KeithHunter,M,9th,HuangHighSchool,79,67
731,ToddWilliams,M,11th,HuangHighSchool,98,79
732,JamesWhiteMD,M,11th,HuangHighSchool,79,60
733,KyleJohnson,M,11th,HuangHighSchool,93,92
734,AndreaSuarez,F,12th,HuangHighSchool,92,93
735,MichaelSanchez,M,9th,HuangHighSchool,72,91
736,JaimeTorres,F,11th,HuangHighSchool,92,78
737,DonaldGillDDS,M,9th,HuangHighSchool,78,58
738,AustinLee,M,10th,HuangHighSchool,71,61
739,AdrianBowman,M,12th,HuangHighSchool,92,79
740,JuliePerez,F,10th,HuangHighSchool,63,88
741,DebraMaxwell,F,12th,HuangHighSchool,96,94
742,BradleyPhillips,M,9th,HuangHighSchool,70,55
743,SonyaSimmons,F,9th,HuangHighSchool,92,96
744,EricMiller,M,12th,HuangHighSchool,88,90
745,CharlesBerger,M,10th,HuangHighSchool,66,91
746,MaryMonroe,F,10th,HuangHighSchool,92,92
747,DestinyBurns,F,11th,HuangHighSchool,69,75
748,PatrickKhan,M,9th,HuangHighSchool,70,86
749,NathanielHenson,M,12th,HuangHighSchool,81,80
750,LarryMiller,M,9th,HuangHighSchool,77,56
751,TimothyFrench,M,10th,HuangHighSchool,99,55
752,XavierMitchell,M,12th,HuangHighSchool,63,95
753,JasonCrosby,M,11th,HuangHighSchool,66,97
754,JoshuaJohnson,M,10th,HuangHighSchool,69,55
755,AlyssaClark,F,12th,HuangHighSchool,69,68
756,JonathanCooper,M,10th,HuangHighSchool,74,55
757,MarkHunt,M,9th,HuangHighSchool,88,61
758,NormanMoore,M,10th,HuangHighSchool,86,72
759,BrianAtkins,M,9th,HuangHighSchool,84,81
760,ZacharyJones,M,12th,HuangHighSchool,74,80
761,DanielleWong,F,10th,HuangHighSchool,98,83
762,PatriciaLane,F,12th,HuangHighSchool,87,71
763,JoshuaRose,M,9th,HuangHighSchool,79,73
764,HannahMontes,F,10th,HuangHighSchool,80,83
765,MrsCatherineWilliamsMD,F,10th,HuangHighSchool,98,60
766,MichaelJenkins,M,11th,HuangHighSchool,93,96
767,JamesScott,M,11th,HuangHighSchool,78,81
768,EvanBallard,M,11th,HuangHighSchool,81,61
769,AndreaMiller,F,10th,HuangHighSchool,83,60
770,JasmineLynch,F,12th,HuangHighSchool,99,90
771,JenniferFox,F,10th,HuangHighSchool,66,91
772,JaredCastro,M,10th,HuangHighSchool,96,60
773,EugeneCox,M,12th,HuangHighSchool,66,81
774,WendyWilson,F,10th,HuangHighSchool,76,79
775,DebbieSmith,F,10th,HuangHighSchool,76,82
776,MichaelFletcher,M,10th,HuangHighSchool,85,65
777,JayWaters,M,10th,HuangHighSchool,64,65
778,MelissaMartinez,F,10th,HuangHighSchool,98,90
779,CoryHoward,M,9th,HuangHighSchool,90,77
780,MitchellHanson,M,10th,HuangHighSchool,75,65
781,CoreyBoyer,M,9th,HuangHighSchool,84,94
782,ElizabethGonzalez,F,10th,HuangHighSchool,91,55
783,RobertHutchinson,M,11th,HuangHighSchool,96,98
784,DavidHernandez,M,9th,HuangHighSchool,98,87
785,TammyJordan,F,12th,HuangHighSchool,85,69
786,DeniseJohnson,F,9th,HuangHighSchool,88,93
787,BrandiCopeland,F,12th,HuangHighSchool,82,72
788,EvanMarshall,M,9th,HuangHighSchool,82,63
789,GregoryLong,M,10th,HuangHighSchool,94,74
790,KristenUnderwood,F,11th,HuangHighSchool,99,60
791,WalterFrench,M,12th,HuangHighSchool,88,70
792,EdwinThompson,M,10th,HuangHighSchool,99,89
793,EdwardRivera,M,12th,HuangHighSchool,94,65
794,BrandonWilson,M,10th,HuangHighSchool,68,69
795,AlejandraTodd,F,11th,HuangHighSchool,93,66
796,DanaHoffman,F,10th,HuangHighSchool,83,67
797,DavidHoward,M,11th,HuangHighSchool,75,93
798,AshleyCaldwellMD,F,12th,HuangHighSchool,85,56
799,CindyHorn,F,9th,HuangHighSchool,91,67
800,KevinArmstrong,M,10th,HuangHighSchool,74,92
801,StaceyPorter,F,11th,HuangHighSchool,98,66
802,PatrickHunt,M,12th,HuangHighSchool,75,62
803,DavidWhite,M,12th,HuangHighSchool,86,62
804,TammyBlack,F,9th,HuangHighSchool,85,59
805,JoannaWilliams,F,11th,HuangHighSchool,94,65
806,BeckyMoran,F,9th,HuangHighSchool,93,84
807,BrendaSmith,F,12th,HuangHighSchool,84,68
808,GabrielleWebb,F,12th,HuangHighSchool,78,99
809,MrJaredCampbell,M,10th,HuangHighSchool,75,62
810,RyanJenkins,M,9th,HuangHighSchool,76,92
811,ThomasShepard,M,9th,HuangHighSchool,86,89
812,JeremiahBoyd,M,10th,HuangHighSchool,73,70
813,MatthewWhite,M,12th,HuangHighSchool,65,94
814,ChristinaAnderson,F,11th,HuangHighSchool,89,85
815,EdwardOlson,M,11th,HuangHighSchool,83,66
816,EmilyBryant,F,9th,HuangHighSchool,94,81
817,AmyGuzman,F,10th,HuangHighSchool,67,58
818,KathleenOwens,F,9th,HuangHighSchool,76,97
819,JohnDavila,M,9th,HuangHighSchool,91,84
820,NicoleKing,F,11th,HuangHighSchool,66,57
821,JasonVillarreal,M,9th,HuangHighSchool,67,74
822,MatthewWashington,M,10th,HuangHighSchool,84,92
823,PeterSimpson,M,11th,HuangHighSchool,67,87
824,CristianEspinoza,M,11th,HuangHighSchool,83,76
825,StevenFry,M,10th,HuangHighSchool,79,93
826,DavidMiller,M,9th,HuangHighSchool,83,85
827,TamaraHernandez,F,12th,HuangHighSchool,83,73
828,JordanLewis,M,9th,HuangHighSchool,86,78
829,CarolAnderson,F,9th,HuangHighSchool,97,93
830,MichaelMorenoPhD,M,12th,HuangHighSchool,97,77
831,NicholasLogan,M,11th,HuangHighSchool,67,68
832,PaulAnderson,M,9th,HuangHighSchool,96,96
833,JasonYoung,M,10th,HuangHighSchool,74,55
834,WesleyMartin,M,11th,HuangHighSchool,69,92
835,KarenWall,F,11th,HuangHighSchool,97,58
836,TaraParkerMD,F,12th,HuangHighSchool,67,89
837,MichaelReyes,M,12th,HuangHighSchool,69,75
838,AmyHenderson,F,10th,HuangHighSchool,91,99
839,JessicaReed,F,12th,HuangHighSchool,85,62
840,JosephMiranda,M,9th,HuangHighSchool,71,79
841,MackenzieJones,F,9th,HuangHighSchool,77,94
842,JonEspinoza,M,10th,HuangHighSchool,77,87
843,KellyMedina,F,10th,HuangHighSchool,69,83
844,JasonRubio,M,11th,HuangHighSchool,87,56
845,JenniferMunoz,F,10th,HuangHighSchool,98,94
846,ChristopherWarner,M,12th,HuangHighSchool,73,69
847,VincentThomas,M,9th,HuangHighSchool,95,61
848,AndrewYoung,M,9th,HuangHighSchool,68,74
849,DavidJenkins,M,10th,HuangHighSchool,73,93
850,DanielStephens,M,12th,HuangHighSchool,87,64
851,ElizabethLewis,F,9th,HuangHighSchool,72,63
852,AaronMoore,M,9th,HuangHighSchool,85,70
853,LisaHogan,F,11th,HuangHighSchool,95,55
854,ShawnWilliamsDVM,M,12th,HuangHighSchool,90,84
855,MicheleDickerson,F,9th,HuangHighSchool,73,67
856,AliciaMartinez,F,11th,HuangHighSchool,78,62
857,MrTimothyAnderson,M,12th,HuangHighSchool,67,90
858,SierraJackson,F,11th,HuangHighSchool,95,81
859,SharonTaylor,F,10th,HuangHighSchool,68,94
860,JeffreySmith,M,9th,HuangHighSchool,72,64
861,MarkTaylor,M,11th,HuangHighSchool,86,55
862,ChristinaRoss,F,10th,HuangHighSchool,73,69
863,JudyHall,F,11th,HuangHighSchool,82,74
864,JenniferFox,F,10th,HuangHighSchool,76,93
865,KennethMoran,M,12th,HuangHighSchool,99,76
866,GeraldFerguson,M,11th,HuangHighSchool,85,96
867,AlbertCarter,M,12th,HuangHighSchool,63,84
868,MichaelReilly,M,12th,HuangHighSchool,82,80
869,KathleenSchwartz,F,11th,HuangHighSchool,90,69
870,StaceyHarris,F,11th,HuangHighSchool,65,92
871,MrsPaulaLee,F,9th,HuangHighSchool,72,98
872,AdrianBlack,M,10th,HuangHighSchool,99,85
873,RitaMoreno,F,10th,HuangHighSchool,71,65
874,JasonPerry,M,11th,HuangHighSchool,97,59
875,ScottOrtiz,M,10th,HuangHighSchool,64,60
876,RandyMueller,M,9th,HuangHighSchool,71,99
877,SamanthaAnderson,F,10th,HuangHighSchool,78,92
878,PhillipBrown,M,11th,HuangHighSchool,87,90
879,ChristinaKerr,F,11th,HuangHighSchool,67,74
880,DerrickHill,M,9th,HuangHighSchool,90,96
881,NathanBond,M,12th,HuangHighSchool,82,55
882,MarieWilson,F,10th,HuangHighSchool,84,77
883,CaitlinJones,F,11th,HuangHighSchool,63,71
884,BarbaraCampbell,F,10th,HuangHighSchool,78,89
885,KatieGonzales,F,10th,HuangHighSchool,82,62
886,MrElijahHall,M,9th,HuangHighSchool,87,63
887,JamesSanders,M,12th,HuangHighSchool,70,85
888,NicholasMartinez,M,10th,HuangHighSchool,87,56
889,MariaMack,F,9th,HuangHighSchool,68,83
890,MaryMason,F,10th,HuangHighSchool,74,90
891,TiffanyCampbell,F,9th,HuangHighSchool,87,80
892,MrRaymondStone,M,11th,HuangHighSchool,87,66
893,DominiqueHenderson,F,12th,HuangHighSchool,77,74
894,MartinWilliams,M,11th,HuangHighSchool,66,88
895,HannahParker,F,11th,HuangHighSchool,81,71
896,SusanWebb,F,9th,HuangHighSchool,85,55
897,RachelJohnson,F,9th,HuangHighSchool,63,89
898,DarrenDavis,M,9th,HuangHighSchool,86,97
899,TimCarr,M,9th,HuangHighSchool,83,70
900,JesusRyan,M,10th,HuangHighSchool,83,83
901,JohnHays,M,10th,HuangHighSchool,92,74
902,ScottStewart,M,12th,HuangHighSchool,83,88
903,AlexandraRoberts,F,9th,HuangHighSchool,87,84
904,AmandaNorman,F,9th,HuangHighSchool,83,67
905,JamesMoody,M,11th,HuangHighSchool,87,68
906,BrendaJones,F,9th,HuangHighSchool,65,80
907,KathySmith,F,12th,HuangHighSchool,90,84
908,RaymondClark,M,12th,HuangHighSchool,67,92
909,AshleyMartin,F,11th,HuangHighSchool,67,79
910,TamaraFlowers,F,9th,HuangHighSchool,93,58
911,CesarHanson,M,12th,HuangHighSchool,82,92
912,RossStrickland,M,10th,HuangHighSchool,63,66
913,RandyMoore,M,12th,HuangHighSchool,82,92
914,HenryAndersen,M,12th,HuangHighSchool,70,67
915,PaulMartin,M,9th,HuangHighSchool,83,77
916,SarahStanley,F,12th,HuangHighSchool,72,55
917,JordanLewis,M,12th,HuangHighSchool,98,80
918,AshleyRichardson,F,10th,HuangHighSchool,69,55
919,MichaelBrown,M,12th,HuangHighSchool,88,98
920,JasonDavis,M,11th,HuangHighSchool,99,70
921,WendyMcclain,F,12th,HuangHighSchool,88,94
922,TroyWilliams,M,9th,HuangHighSchool,85,56
923,CarrieAlexander,F,10th,HuangHighSchool,85,97
924,KyleWare,M,10th,HuangHighSchool,73,62
925,MichaelRobinson,M,9th,HuangHighSchool,94,66
926,RogerWilson,M,10th,HuangHighSchool,98,87
927,TeresaFuller,F,9th,HuangHighSchool,95,62
928,CraigSilva,M,9th,HuangHighSchool,98,90
929,DuaneThomas,M,9th,HuangHighSchool,76,63
930,JonCrosby,M,12th,HuangHighSchool,76,72
931,JonSteele,M,11th,HuangHighSchool,96,83
932,DanielShaw,M,9th,HuangHighSchool,65,55
933,GwendolynWilliams,F,9th,HuangHighSchool,84,83
934,AngelaHess,F,9th,HuangHighSchool,94,61
935,CameronArnold,M,11th,HuangHighSchool,80,56
936,JaniceGarcia,F,12th,HuangHighSchool,73,65
937,AnneBullock,F,11th,HuangHighSchool,77,95
938,KatieMoody,F,9th,HuangHighSchool,88,71
939,KaylaRivas,F,9th,HuangHighSchool,68,63
940,DannyPearson,M,9th,HuangHighSchool,80,69
941,BillyRobles,M,11th,HuangHighSchool,86,88
942,MichelleDelgado,F,11th,HuangHighSchool,98,86
943,CindyHarrison,F,11th,HuangHighSchool,73,95
944,JohnDickersonMD,M,10th,HuangHighSchool,95,60
945,TinaArmstrong,F,11th,HuangHighSchool,86,74
946,MrAlexFranklin,M,12th,HuangHighSchool,92,80
947,RyanKing,M,10th,HuangHighSchool,80,81
948,ChristineGuzman,F,9th,HuangHighSchool,80,87
949,HelenMalone,F,10th,HuangHighSchool,72,78
950,BenjaminCarpenter,M,9th,HuangHighSchool,80,94
951,MrsJessicaDunn,F,10th,HuangHighSchool,91,80
952,JessicaKaiser,F,12th,HuangHighSchool,66,90
953,BrandonBlack,M,11th,HuangHighSchool,81,79
954,DavidHernandez,M,11th,HuangHighSchool,70,77
955,BrendaTurner,F,9th,HuangHighSchool,65,82
956,KatherineBlack,F,11th,HuangHighSchool,87,58
957,LarrySantos,M,10th,HuangHighSchool,71,59
958,ZacharyDominguez,M,9th,HuangHighSchool,83,76
959,TanyaFernandez,F,11th,HuangHighSchool,67,57
960,JosephNichols,M,10th,HuangHighSchool,76,76
961,RebeccaMartinez,F,11th,HuangHighSchool,77,69
962,TraciRamirez,F,10th,HuangHighSchool,95,99
963,RyanBauer,M,10th,HuangHighSchool,66,66
964,JoshuaWilliams,M,11th,HuangHighSchool,66,62
965,DevonFoley,M,9th,HuangHighSchool,73,81
966,HeidiWalter,F,12th,HuangHighSchool,83,95
967,MarioNguyen,M,12th,HuangHighSchool,94,85
968,JordanHernandez,M,9th,HuangHighSchool,97,78
969,WilliamMiller,M,11th,HuangHighSchool,84,79
970,NicholasChung,M,10th,HuangHighSchool,64,85
971,ChristineCooley,F,11th,HuangHighSchool,87,80
972,CarrieNelson,F,11th,HuangHighSchool,83,59
973,CrystalFowler,F,10th,HuangHighSchool,63,81
974,LoriTaylor,F,9th,HuangHighSchool,79,63
975,MrMichaelStevenson,M,11th,HuangHighSchool,77,66
976,MatthewHolmes,M,10th,HuangHighSchool,77,72
977,DavidWalls,M,10th,HuangHighSchool,72,77
978,MeganMartin,F,9th,HuangHighSchool,96,56
979,KarenPeterson,F,12th,HuangHighSchool,86,83
980,KristenWallace,F,12th,HuangHighSchool,92,57
981,MarkPeterson,M,10th,HuangHighSchool,79,70
